lob_1_desc,ci_industry,no_of_banks,cr_credit_rating,cl_total_revenue_ytd,Revenue_2017,Revenue_2018,Revenue_2019,Revenue_2020,Revenue_2021,tot_rev_ytd,Cost_2017,Cost_2018,Cost_2019,Cost_2020,Cost_2021,tot_cost_ytd,2017_profit,2018_profit,2019_profit,2020_profit,2021_profit,total_profit,limit_cons,limit_mb,actual_try_revenue,actual_plm_revenue,actual_trade_revenue,actual_loan_revenue,actual_investment_banking_revenue,loan_nii,od_nii,stl_nii,syndication_revenue,real_estate_revenue,dect_capital_mkt_revenue,ipo_revenue,merger_acquisition_revenue,doc_collection_revenue,trust_receipt_revenue,letter_of_credit_revenue,export_lc_revenue,export_lafb_revenue,export_fbp_revenue,export_doc_collection_revenue,export_lc_discounting_revenue,factoring_lrd_revenue,factoring_nonlrd_revenue,letter_of_guarantee_revenue,counter_letter_of_guarantee_revenue,two_factor_i_and_e_factoring_under_fci_and_collections_revenue,buyer_led_supplier_finance_revenue,strcutured_trade_and_commodity_finance_revenue,core_payments_float_revenue,matrix_mbol_fee_revenue,recoveries_tt_fee_revenue,h2h_gr_swift_echqs_revenue,cardless_cash_revenue,cash_delivery_lcy_and_fcy_revenue,deposits_revenue,cash_concentration_revenue,cash_sweeping_revenue,notional_pooling_revenue,interest_optimization_and_enhancement_revenue,cash_management_commission_revenues_ytd,cash_management_fx_fee_ytd,cash_management_revenue,cash_docs_collection_revenue,virtual_accounts_ccs_monster_machines_revenue,dd_chq_collection_revenue,corporate_credit_card_revenue,core_payments_revenue,pos_revenue,liquidity_management_revenue,core_collection_revenue,fx_flow_revenue,rates_flow_revenue,irs_ccs_swaptions_revenue,fx_swaps_swaptions_revenue,reverse_repo_revenue,trading_of_debt_securities_revenue,treasury_services_try_brokerage_ytd,treasury_services_try_asset_management_ytd,treasury_services_try_mis_ytd,no_of_months_inactive_ly,is_inactive,total_active_period,ci_customer_group_identification,customer_id,RelationshipManager,customer_lv_title,group_lv_title
Trading Companies,None,0.0,0.0,88.664,264.567,1438.2979999999998,447.781,251.079,88.664,2490.389,11.975999999999999,333.065,29.35,34.321,25.471999999999998,434.184,252.59099999999998,1105.233,418.431,216.75799999999998,63.192,2056.205,0.0,0.0,0.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10173168.0,103900,16,7224,5461
"Public, Healthcare, Education & Energy",Miscellaneous Services,4.0,11.0,434240.315,361519.349,2355509.337,1002334.325,715293.806,434240.315,4868897.132,175982.27800000002,182662.06100000002,139712.992,226685.345,302965.588,1028008.2640000001,185537.07100000003,2172847.276,862621.333,488608.461,131274.72699999998,3840888.8680000002,7624364000.0,3682387530.0,0.0,616.0,0.0,1645668.0,3222609.0,1645668.0,0.0,0.0,3222609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12553013.0,103901,32,4731,4731
Trading Companies,"Heavy Construction, Not Elsewhere Classified",0.0,12.0,607402.256,2215156.1890000002,1402757.207,2037489.135,1216585.812,607402.256,7479390.598999999,62678.402,198394.65899999999,392538.862,337682.515,199365.25699999998,1190659.695,2152477.787,1204362.548,1644950.273,878903.297,408036.999,6288730.904,0.0,0.0,99618.0,113003.0,7088058.0,169533.0,0.0,169533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.0,2647416.0,1383299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054824.0,0.0,0.0,0.0,0.0,82557.0,0.0,30445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113003.0,0.0,0.0,0.0,99618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,103903,17,393,1094
Services & Manufacturing,Textile Bags,1.0,18.0,111270.091,256722.289,608884.465,206025.323,189421.25,111270.091,1372323.418,76938.695,93041.745,98625.18,63659.651,31539.968999999997,363805.24,179783.59399999998,515842.72,107400.14300000001,125761.599,79730.122,1008518.178,27483000.0,22602740.0,47969.0,103733.0,0.0,524584.0,0.0,524584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46760.0,537050.0,0.0,9750.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,73806.0,0.0,29924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103733.0,0.0,0.0,0.0,47969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12553081.0,103904,12,3833,3833
Trading Companies,None,0.0,0.0,0.0,375805.719,33309.028,6271.19,0.0,0.0,415385.93700000003,109823.485,17237.602,837.9830000000001,0.0,0.0,127899.07,265982.234,16071.426000000001,5433.206999999999,0.0,0.0,287486.86699999997,0.0,0.0,7117.0,133515.0,0.0,5480.0,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,268766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119020.0,0.0,14493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133515.0,0.0,0.0,0.0,7117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,10446910.0,103905,43,2376,7089
Real Estate,None,0.0,16.0,0.0,114.881,0.0,0.0,0.0,0.0,114.881,0.006,0.0,0.0,0.0,0.0,0.006,114.875,0.0,0.0,0.0,0.0,114.875,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12459841.0,103906,55,1038,4666
Trading Companies,Hotels and Motels,0.0,20.0,39.551,53034.31,10014.554,13686.357,17977.133,39.551,94751.905,989.802,2005.315,18339.078,4634.126,44.577,26012.897999999997,52044.508,8009.2390000000005,-4652.721,13343.007,-5.026,68739.007,0.0,0.0,0.0,2467.0,89890.0,2390.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89890.0,0.0,0.0,0.0,0.0,2117.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10614195.0,103907,38,4589,152
Services & Manufacturing,Management Services,3.0,14.0,129417.511,99391.39,69172.322,109100.86300000001,120812.136,129417.511,527894.2220000001,26081.112999999998,26607.599,43950.334,68275.755,79102.082,244016.883,73310.277,42564.723,65150.529,52536.380999999994,50315.429000000004,283877.339,733544000.0,175000000.0,0.0,318501.0,204089.0,5300.0,0.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204029.0,59.0,0.0,0.0,0.0,313682.0,1600.0,3218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12553434.0,103908,78,266,266
Trading Companies,None,0.0,50.0,0.0,8167.062,4737.056,-7.766,0.0,0.0,12896.351999999999,5857.456,2100.8979999999997,84.49799999999999,0.0,0.0,8042.852,2309.606,2636.158,-92.264,0.0,0.0,4853.5,0.0,0.0,441.0,6521.0,0.0,5933.0,0.0,5933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,3800.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6521.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12553559.0,103909,9,2493,2493
Real Estate,None,10.0,14.0,0.0,3302456.607,0.0,0.0,0.0,0.0,3302456.607,300183.318,0.0,0.0,0.0,0.0,300183.318,3002273.289,0.0,0.0,0.0,0.0,3002273.289,20767270000.0,3929850000.0,0.0,0.0,0.0,3302456.0,0.0,3302456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12553565.0,103910,53,707,707
Trading Companies,None,0.0,16.0,0.0,256701.633,9714.545,3526.285,-367.0,0.0,269575.463,43649.990999999995,2816.509,789.688,0.0,0.0,47256.187999999995,213051.642,6898.036,2736.597,-367.0,0.0,222319.275,0.0,0.0,2666.0,146786.0,0.0,3962.0,0.0,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,115158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133059.0,0.0,13726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146786.0,0.0,0.0,0.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,56.0,10446910.0,103911,43,3680,7089
"Public, Healthcare, Education & Energy","Jewelers Findings and Materials, and Lapidary Work",0.0,16.0,17217.992,31734.107000000004,23742.805,23789.834,60644.38,17217.992,157129.11800000002,17230.121,17214.57,34088.596,8443.871,11151.583999999999,88128.742,14503.986,6528.235,-10298.761999999999,52200.509000000005,6066.408,69000.37599999999,0.0,0.0,13076.0,138623.0,0.0,3946.0,0.0,3946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53469.0,37200.0,47952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138623.0,0.0,0.0,0.0,13076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10843844.0,103912,49,1251,2378
Trading Companies,"Heavy Construction, Not Elsewhere Classified",0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,0.0,103913,17,6524,6524
Trading Companies,None,0.0,16.0,0.0,1.607,2.33,1.963,0.0,0.0,5.9,410.154,0.45399999999999996,0.159,0.0,0.0,410.767,-408.54699999999997,1.876,1.804,0.0,0.0,-404.86699999999996,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12554307.0,103914,21,7831,7831
Services & Manufacturing,None,0.0,0.0,0.0,438118.114,319315.752,0.0,0.0,0.0,757433.8659999999,171856.758,92007.454,0.0,0.0,0.0,263864.212,266261.356,227308.298,0.0,0.0,0.0,493569.654,0.0,0.0,202159.0,552673.0,0.0,2600.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537152.0,4200.0,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552673.0,0.0,0.0,0.0,202159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12554447.0,103915,19,813,813
Services & Manufacturing,"General Contractors Residential Buildings, other than SingleFamily",0.0,21.0,0.161,0.505,0.73,0.8220000000000001,0.47100000000000003,0.161,2.6889999999999996,0.23600000000000002,0.353,0.35100000000000003,0.07400000000000001,0.053,1.067,0.26899999999999996,0.377,0.47100000000000003,0.397,0.10800000000000001,1.6219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12544858.0,103916,12,92,959
Services & Manufacturing,"Plumbing, Heating, and Air Conditioning Contractors",0.0,18.0,0.0,24536.68,3767.47,0.0,0.0,0.0,28304.15,35.537,0.0,0.0,0.0,0.0,35.537,24501.142999999996,3767.47,0.0,0.0,0.0,28268.612999999998,0.0,0.0,0.0,1050.0,27253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27253.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,10020982.0,103918,23,7699,7980
Services & Manufacturing,None,0.0,0.0,0.0,761.908,1977.1629999999998,0.0,0.0,0.0,2739.071,242.57,185.267,0.0,0.0,0.0,427.837,519.3380000000001,1791.896,0.0,0.0,0.0,2311.234,0.0,0.0,0.0,1338.0,0.0,1400.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,10015907.0,103920,13,7218,561
Contracting Finance,"General Contractors Nonresidential Buildings, other than Industrial Buildings and Warehouses",0.0,0.0,331.906,403.37300000000005,612.891,877.439,576.429,331.906,2802.038,24.633000000000003,33.074,31.629,35.463,21.695999999999998,146.495,378.74,579.817,845.81,540.966,310.21,2655.5429999999997,0.0,0.0,0.0,2199.0,0.0,597.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12555263.0,103921,6,6081,6081
Services & Manufacturing,None,0.0,0.0,0.0,6413.396,1872.109,-30.0,0.0,0.0,8255.505,6594.241,2701.518,0.0,0.0,0.0,9295.759,-180.845,-829.409,-30.0,0.0,0.0,-1040.254,0.0,0.0,0.0,415.0,0.0,7840.0,0.0,7840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12555540.0,103922,12,1019,1019
Real Estate,Hotels and Motels,0.0,0.0,13690.882,6020.981,253.514,1929.031,1601.233,13690.882,23495.641,2087.677,16.438,13.819,0.13699999999999998,13765.431999999999,15883.503,3933.304,237.076,1915.2120000000002,1601.096,-74.55,7612.138000000001,0.0,0.0,944.0,20201.0,0.0,2195.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142.0,0.0,11020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,1038.0,0.0,0.0,0.0,0.0,19162.0,0.0,1038.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10104568.0,103923,53,4406,2543
Services & Manufacturing,"General Contractors Nonresidential Buildings, other than Industrial Buildings and Warehouses",0.0,21.0,0.0,30794.853,905.2180000000001,217.423,0.0,0.0,31917.494,4741.299,26.68,6.8260000000000005,0.0,0.0,4774.805,26053.554,878.538,210.597,0.0,0.0,27142.689,0.0,0.0,0.0,326.0,0.0,31590.0,0.0,31590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12555746.0,103924,12,2796,2796
Contracting Finance,None,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12464571.0,103925,15,2831,4767
Trading Companies,None,1.0,15.0,0.0,69743.455,18549.604,2748.467,0.0,0.0,91041.526,31479.357999999997,5240.135,795.701,0.0,0.0,37515.193999999996,38264.097,13309.469,1952.766,0.0,0.0,53526.332,21145000.0,21145450.0,0.0,64735.0,13872.0,12231.0,0.0,12231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8272.0,4600.0,0.0,0.0,0.0,0.0,62585.0,1350.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,10262585.0,103926,38,7579,4917
Trading Companies,None,0.0,15.0,0.0,3384.377,151.97799999999998,0.0,0.0,0.0,3536.355,932.995,0.248,0.0,0.0,0.0,933.243,2451.382,151.73,0.0,0.0,0.0,2603.112,0.0,0.0,0.0,2935.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12556098.0,103927,38,3293,3293
Services & Manufacturing,None,0.0,0.0,0.0,43493.062999999995,6380.05,-59.29,-46.376000000000005,0.0,49767.447,4032.639,1087.9260000000002,0.0,0.0,0.0,5120.565,39460.424,5292.124,-59.29,-46.376000000000005,0.0,44646.882000000005,0.0,0.0,0.0,633.0,0.0,13477.0,0.0,13477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7040.0,0.0,28616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,56.0,12556253.0,103928,12,1374,1374
Trading Companies,None,0.0,17.0,0.0,27361.85,437.22900000000004,0.0,0.0,0.0,27799.078999999998,7852.575,48.455,0.0,0.0,0.0,7901.03,19509.275,388.774,0.0,0.0,0.0,19898.049,0.0,0.0,1081.0,9473.0,15010.0,2232.0,0.0,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065.0,4230.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,4532.0,0.0,515.0,0.0,0.0,0.0,4424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9473.0,0.0,0.0,0.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12556372.0,103929,9,7262,7262
Services & Manufacturing,Toilet Preparation Mfg.,0.0,0.0,19744.775,136464.427,102748.43,120077.963,68397.174,19744.775,447432.769,49260.207,17365.425,47493.84,20420.69,18258.27,152798.432,87204.22,85383.005,72584.12299999999,47976.484000000004,1486.505,294634.337,0.0,0.0,45933.0,400945.0,0.0,550.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381471.0,11200.0,8272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400945.0,0.0,0.0,0.0,45933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12556475.0,103930,19,3195,3195
Trading Companies,"Construction Materials, not elsewhere classified",0.0,17.0,7179.753000000001,47541.778,58844.754,44044.022000000004,61608.634000000005,7179.753000000001,219218.94100000002,66622.918,69554.479,38741.182,32846.115,4312.9929999999995,212077.687,-19081.14,-10709.725,5302.84,28762.519,2866.76,7141.254,0.0,0.0,78163.0,84512.0,0.0,30565.0,0.0,30565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,18349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20631.0,8750.0,55129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84512.0,0.0,0.0,0.0,78163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12556487.0,103931,9,6279,6279
Services & Manufacturing,None,0.0,17.0,0.0,4.269,4.815,0.0,0.0,0.0,9.084,2.015,199.18400000000003,0.0,0.0,0.0,201.199,2.254,-194.36900000000003,0.0,0.0,0.0,-192.115,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12541283.0,103932,12,2364,7388
Services & Manufacturing,"Mens Footwear, except Athletic",2.0,18.0,266101.817,435895.972,588192.297,714831.2309999999,733718.2390000001,266101.817,2738739.5560000003,344839.689,375634.846,314098.238,177777.072,84015.071,1296364.916,91056.28300000001,212557.451,400732.99299999996,555941.167,182086.746,1442374.64,95808000.0,39037830.0,37252.0,356937.0,68564.0,2170861.0,122745.0,2170861.0,0.0,0.0,0.0,122745.0,0.0,0.0,0.0,0.0,61136.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6179.0,0.0,0.0,0.0,0.0,124750.0,0.0,111917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48641.0,0.0,48641.0,0.0,0.0,0.0,71624.0,236669.0,0.0,48641.0,0.0,37252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12557072.0,103933,12,5185,5185
Services & Manufacturing,None,0.0,21.0,0.0,48257.499,437.654,-10.0,0.0,0.0,48685.153,7818.514,0.889,0.0,0.0,0.0,7819.403,40438.985,436.765,-10.0,0.0,0.0,40865.75,0.0,0.0,2969.0,6515.0,0.0,3033.0,0.0,3033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,22611.0,10934.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4757.0,0.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6515.0,0.0,0.0,0.0,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,56.0,12556372.0,103934,3,3111,7262
